id;bpp;bps;bytes;date_first_seen;dst_ip;duration;flags;flows;packet_no;pps;protocol;src_ip;time_first_seen;tos
1855;147;0;294;2022-05-02;10.0.0.1:46429;0.00;........;1;2;0;UDP;8.8.8.8:53;21:52:57;0
1856;80;0;160;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54740;20:59:42;0
1857;178;0;356;2022-05-02;10.0.0.1:37904;0.00;........;1;2;0;UDP;8.8.8.8:53;21:06:18;0
1858;149;0;298;2022-05-02;10.0.0.1:51462;0.00;........;1;2;0;UDP;8.8.8.8:53;21:03:11;0
1859;229;0;229;2022-05-02;192.168.209.255:138;0.00;........;1;1;0;UDP;192.168.209.1:138;21:32:28;0
1860;196;0;392;2022-05-02;10.0.0.1:56211;0.00;........;1;2;0;UDP;8.8.8.8:53;21:06:19;0
1861;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:02:04;0
1862;344;0;344;2022-05-02;255.255.255.255:67;0.00;........;1;1;0;UDP;192.168.209.1:68;21:01:16;0
1863;154;0;308;2022-05-02;10.0.0.1:41551;0.00;........;1;2;0;UDP;8.8.8.8:53;21:14:10;0
1864;149;0;298;2022-05-02;10.0.0.1:44703;0.00;........;1;2;0;UDP;8.8.8.8:53;21:56:31;0
1865;103;0;206;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:52386;21:29:07;0
1866;147;0;294;2022-05-02;10.0.0.1:54748;0.00;........;1;2;0;UDP;8.8.8.8:53;21:19:25;0
1867;80;0;160;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:48549;21:23:34;0
1868;1385;0;2770;2022-05-02;172.217.170.206:443;0.00;........;1;2;0;UDP;192.168.209.130:34061;21:41:48;0
1869;134;0;268;2022-05-02;10.0.0.1:42412;0.00;........;1;2;0;UDP;8.8.8.8:53;21:14:12;0
1870;100;0;100;2022-05-02;10.0.0.1:9000;0.00;........;1;1;0;UDP;10.0.0.254:50487;21:16:49;0
1871;85;0;170;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:56583;21:21:01;0
1872;100;0;100;2022-05-02;10.0.0.1:9000;0.00;........;1;1;0;UDP;10.0.0.254:50487;21:54:03;0
1873;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:58236;21:32:27;0
1874;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:40266;21:22:18;0
1875;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37196;21:30:56;0
1876;40;0;80;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37164;21:09:16;0
1877;147;0;294;2022-05-02;10.0.0.1:33805;0.00;........;1;2;0;UDP;8.8.8.8:53;21:29:05;0
1878;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:29:38;0
1879;1385;0;2770;2022-05-02;172.217.170.206:443;0.00;........;1;2;0;UDP;192.168.209.130:55422;21:13:04;0
1880;116;0;232;2022-05-02;10.0.0.1:41259;0.00;........;1;2;0;UDP;8.8.8.8:53;21:20:16;0
1881;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37160;21:04:10;0
1882;94;0;188;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:37904;21:06:18;0
1883;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37224;21:57:13;0
1884;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:47401;21:30:58;0
1885;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:21:43;0
1886;118;0;236;2022-05-02;10.0.0.1:39724;0.00;........;1;2;0;UDP;8.8.8.8:53;21:45:52;0
1887;100;0;200;2022-05-02;10.0.0.1:41729;0.00;........;1;2;0;UDP;8.8.8.8:53;21:41:54;0
1888;61;0;61;2022-05-02;224.0.0.252:5355;0.00;........;1;1;0;UDP;192.168.209.1:54159;21:25:29;0
1889;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:48:10;0
1890;92;0;184;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:56211;21:06:19;0
1891;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:48606;21:03:11;0
1892;60;0;120;2022-05-02;185.125.188.54:443;0.00;........;1;2;0;TCP;192.168.209.130:38802;21:42:46;0
1893;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:43151;21:06:19;0
1894;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:08:16;0
1895;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:53072;21:30:08;0
1896;68;0;136;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:36049;21:13:11;0
1897;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54990;21:14:12;0
1898;73;0;146;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:55540;21:47:20;0
1899;112;0;224;2022-05-02;10.0.0.1:59554;0.00;........;1;2;0;UDP;8.8.8.8:53;21:16:09;0
1900;88;0;176;2022-05-02;10.0.0.1:40184;0.00;........;1;2;0;UDP;8.8.8.8:53;21:32:27;0
1901;140;0;280;2022-05-02;10.0.0.1:55534;0.00;........;1;2;0;UDP;8.8.8.8:53;21:41:54;0
1902;136;0;272;2022-05-02;10.0.0.1:38079;0.00;........;1;2;0;UDP;8.8.8.8:53;21:12:09;0
1903;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54510;21:52:26;0
1904;100;0;100;2022-05-02;10.0.0.1:9000;0.00;........;1;1;0;UDP;10.0.0.254:50487;21:42:14;0
1905;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:28:52;0
1906;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:54:29;0
1907;166;0;332;2022-05-02;10.0.0.1:41284;0.00;........;1;2;0;UDP;8.8.8.8:53;21:21:01;0
1908;134;0;268;2022-05-02;10.0.0.1:41591;0.00;........;1;2;0;UDP;8.8.8.8:53;21:07:52;0
1909;61;0;61;2022-05-02;224.0.0.252:5355;0.00;........;1;1;0;UDP;192.168.209.1:54159;21:25:29;0
1910;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:45321;21:24:14;0
1911;147;0;294;2022-05-02;10.0.0.1:42808;0.00;........;1;2;0;UDP;8.8.8.8:53;21:29:05;0
1912;149;0;298;2022-05-02;10.0.0.1:51876;0.00;........;1;2;0;UDP;8.8.8.8:53;21:48:10;0
1913;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:57:13;0
1914;88;0;176;2022-05-02;10.0.0.1:45249;0.00;........;1;2;0;UDP;8.8.8.8:53;21:07:57;0
1915;310;0;620;2022-05-02;10.0.0.1:43151;0.00;........;1;2;0;UDP;8.8.8.8:53;21:06:19;0
1916;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:20:13;0
1917;55;0;222;2022-05-02;10.0.0.1:33844;0.00;........;1;4;0;TCP;34.216.199.145:443;21:11:18;0
1918;149;0;298;2022-05-02;10.0.0.1:60448;0.00;........;1;2;0;UDP;8.8.8.8:53;21:18:17;0
1919;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:48:48;0
1920;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37204;21:42:25;0
1921;61;0;61;2022-05-02;224.0.0.252:5355;0.00;........;1;1;0;UDP;192.168.209.1:62710;21:40:31;0
1922;229;0;229;2022-05-02;192.168.209.255:138;0.00;........;1;1;0;UDP;192.168.209.1:138;21:32:28;0
1923;57;0;230;2022-05-02;34.216.199.145:443;0.00;........;1;4;0;TCP;10.0.0.1:33844;21:00:43;0
1924;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:46429;21:52:57;0
1925;1385;0;2770;2022-05-02;172.217.170.206:443;0.00;........;1;2;0;UDP;192.168.209.130:47595;21:27:52;0
1926;229;0;229;2022-05-02;192.168.209.255:138;0.00;........;1;1;0;UDP;192.168.209.1:138;21:14:01;0
1927;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:15:02;0
1928;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:40184;21:32:27;0
1929;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:53:32;0
1930;100;0;200;2022-05-02;10.0.0.1:56503;0.00;........;1;2;0;UDP;8.8.8.8:53;21:22:18;0
1931;77;0;154;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:51876;21:48:10;0
1932;68;0;136;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:50325;21:13:11;0
1933;57;0;230;2022-05-02;34.216.199.145:443;0.00;........;1;4;0;TCP;10.0.0.1:33844;21:16:12;0
1934;75;0;150;2022-05-02;34.216.199.145:443;0.00;........;1;2;0;TCP;10.0.0.1:33844;21:30:07;0
1935;80;0;160;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:50087;21:28:33;0
1936;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:58207;21:59:45;0
1937;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37220;21:57:13;0
1938;147;0;294;2022-05-02;10.0.0.1:50613;0.00;........;1;2;0;UDP;8.8.8.8:53;21:33:28;0
1939;40;0;80;2022-05-02;52.38.198.132:443;0.00;........;1;2;0;TCP;192.168.209.130:37158;21:02:33;0
1940;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37214;21:48:48;0
1941;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:21:06;0
1942;154;0;308;2022-05-02;10.0.0.1:54446;0.00;........;1;2;0;UDP;8.8.8.8:53;21:24:34;0
1943;76;0;152;2022-05-02;91.189.89.199:123;0.00;........;1;2;0;UDP;10.0.0.1:50813;21:45:22;16
1944;158;0;316;2022-05-02;10.0.0.1:40555;0.00;........;1;2;0;UDP;8.8.8.8:53;21:06:18;0
1945;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:11:11;0
1946;149;0;298;2022-05-02;10.0.0.1:59126;0.00;........;1;2;0;UDP;8.8.8.8:53;21:27:53;0
1947;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37186;21:28:52;0
1948;77;0;154;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:50578;21:13:10;0
1949;138;0;276;2022-05-02;10.0.0.1:48701;0.00;........;1;2;0;UDP;8.8.8.8:53;21:12:08;0
1950;68;0;136;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:55534;21:41:54;0
1951;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54446;21:24:34;0
1952;61;0;61;2022-05-02;224.0.0.252:5355;0.00;........;1;1;0;UDP;192.168.209.1:60898;21:29:35;0
1953;229;0;229;2022-05-02;192.168.209.255:138;0.00;........;1;1;0;UDP;192.168.209.1:138;21:49:46;0
1954;149;0;298;2022-05-02;10.0.0.1:60471;0.00;........;1;2;0;UDP;8.8.8.8:53;21:41:54;0
1955;76;0;152;2022-05-02;10.0.0.1:34931;0.00;........;1;2;0;UDP;91.189.89.199:123;21:11:13;0
1956;118;0;236;2022-05-02;10.0.0.1:55540;0.00;........;1;2;0;UDP;8.8.8.8:53;21:47:20;0
1957;136;0;272;2022-05-02;10.0.0.1:38935;0.00;........;1;2;0;UDP;8.8.8.8:53;21:10:53;0
1958;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37168;21:14:00;0
1959;60;0;120;2022-05-02;34.117.237.239:443;0.00;........;1;2;0;TCP;192.168.209.130:44674;21:52:56;0
1960;164;0;328;2022-05-02;10.0.0.1:47575;0.00;........;1;2;0;UDP;8.8.8.8:53;21:17:53;0
1961;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:47498;21:04:23;0
1962;147;0;294;2022-05-02;10.0.0.1:54990;0.00;........;1;2;0;UDP;8.8.8.8:53;21:14:12;0
1963;85;0;170;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:42164;21:50:45;0
1964;85;0;170;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:38956;21:31:55;0
1965;84;0;168;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:33185;21:45:59;0
1966;57;0;230;2022-05-02;34.216.199.145:443;0.00;........;1;4;0;TCP;10.0.0.1:33844;21:11:18;0
1967;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:45472;21:48:57;0
1968;88;0;176;2022-05-02;10.0.0.1:41742;0.00;........;1;2;0;UDP;8.8.8.8:53;21:52:12;0
1969;169;0;169;2022-05-02;224.0.0.251:5353;0.00;........;1;1;0;UDP;192.168.209.130:5353;21:48:48;0
1970;68;0;136;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:41729;21:41:54;0
1971;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:57133;21:29:36;0
1972;169;0;169;2022-05-02;224.0.0.251:5353;0.00;........;1;1;0;UDP;10.0.0.1:5353;21:52:56;0
1973;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:40031;21:33:28;0
1974;166;0;332;2022-05-02;10.0.0.1:43740;0.00;........;1;2;0;UDP;8.8.8.8:53;21:06:07;0
1975;147;0;294;2022-05-02;10.0.0.1:54875;0.00;........;1;2;0;UDP;8.8.8.8:53;21:30:58;0
1976;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:56961;21:06:44;0
1977;344;0;344;2022-05-02;255.255.255.255:67;0.00;........;1;1;0;UDP;192.168.209.1:68;21:29:35;0
1978;129;0;258;2022-05-02;10.0.0.1:40193;0.00;........;1;2;0;UDP;8.8.8.8:53;21:13:42;0
1979;147;0;294;2022-05-02;10.0.0.1:53013;0.00;........;1;2;0;UDP;8.8.8.8:53;21:52:57;0
1980;344;0;344;2022-05-02;255.255.255.255:67;0.00;........;1;1;0;UDP;192.168.209.1:68;21:56:24;0
1981;60;0;120;2022-05-02;35.232.111.17:80;0.00;........;1;2;0;TCP;192.168.209.130:52126;21:48:10;0
1982;100;0;200;2022-05-02;10.0.0.1:45338;0.00;........;1;2;0;UDP;8.8.8.8:53;21:52:12;0
1983;61;0;61;2022-05-02;224.0.0.252:5355;0.00;........;1;1;0;UDP;192.168.209.1:50320;21:01:16;0
1984;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:55298;21:14:12;0
1985;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:35622;21:22:34;0
1986;52;0;208;2022-05-02;10.0.0.1:37650;0.00;........;1;4;0;TCP;104.244.42.193:443;21:45:42;0
1987;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:41:48;0
1988;101;0;202;2022-05-02;10.0.0.1:56583;0.00;........;1;2;0;UDP;8.8.8.8:53;21:21:01;0
1989;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:33805;21:29:05;0
1990;134;0;268;2022-05-02;10.0.0.1:53307;0.00;........;1;2;0;UDP;8.8.8.8:53;21:30:43;0
1991;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:48701;21:12:08;0
1992;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:56503;21:22:18;0
1993;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:53013;21:52:57;0
1994;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:48892;21:09:24;0
1995;147;0;294;2022-05-02;10.0.0.1:45321;0.00;........;1;2;0;UDP;8.8.8.8:53;21:24:14;0
1996;134;0;268;2022-05-02;10.0.0.1:48744;0.00;........;1;2;0;UDP;8.8.8.8:53;21:22:12;0
1997;100;0;200;2022-05-02;10.0.0.1:47053;0.00;........;1;2;0;UDP;8.8.8.8:53;21:45:38;0
1998;80;0;160;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:38990;21:31:01;0
1999;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:18:19;0
2000;60;0;120;2022-05-02;34.117.237.239:443;0.00;........;1;2;0;TCP;192.168.209.130:44670;21:24:01;0
2001;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:52:56;0
2002;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:40:26;0
2003;344;0;344;2022-05-02;255.255.255.255:67;0.00;........;1;1;0;UDP;192.168.209.1:68;21:01:16;0
2004;140;0;280;2022-05-02;10.0.0.1:50325;0.00;........;1;2;0;UDP;8.8.8.8:53;21:13:11;0
2005;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:13:04;0
2006;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:34608;21:04:23;0
2007;60;0;120;2022-05-02;35.232.111.17:80;0.00;........;1;2;0;TCP;192.168.209.130:52130;21:56:33;0
2008;147;0;294;2022-05-02;10.0.0.1:55298;0.00;........;1;2;0;UDP;8.8.8.8:53;21:14:12;0
2009;90;0;180;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:37495;21:23:26;0
2010;100;0;100;2022-05-02;10.0.0.1:9000;0.00;........;1;1;0;UDP;10.0.0.254:50487;21:56:12;0
2011;84;0;168;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:44521;21:16:09;0
2012;77;0;154;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:60471;21:41:54;0
2013;80;0;160;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54064;21:05:23;0
2014;88;0;176;2022-05-02;10.0.0.1:40266;0.00;........;1;2;0;UDP;8.8.8.8:53;21:22:18;0
2015;112;0;224;2022-05-02;10.0.0.1:39836;0.00;........;1;2;0;UDP;8.8.8.8:53;21:45:38;0
2016;147;0;294;2022-05-02;10.0.0.1:55421;0.00;........;1;2;0;UDP;8.8.8.8:53;21:19:25;0
2017;159;0;318;2022-05-02;10.0.0.1:51076;0.00;........;1;2;0;UDP;8.8.8.8:53;21:32:29;0
2018;136;0;272;2022-05-02;10.0.0.1:48549;0.00;........;1;2;0;UDP;8.8.8.8:53;21:23:34;0
2019;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:58402;21:02:23;0
2020;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:14:00;0
2021;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:48744;21:22:12;0
2022;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:51:36;0
2023;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:59035;21:41:33;0
2024;100;0;100;2022-05-02;10.0.0.1:9000;0.00;........;1;1;0;UDP;10.0.0.254:50487;21:55:07;0
2025;52;0;208;2022-05-02;10.0.0.1:38326;0.00;........;1;4;0;TCP;104.244.42.130:443;21:40:45;0
2026;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:53739;21:24:14;0
2027;147;0;294;2022-05-02;10.0.0.1:48892;0.00;........;1;2;0;UDP;8.8.8.8:53;21:09:24;0
2028;40;0;80;2022-05-02;34.216.199.145:443;0.00;........;1;2;0;TCP;10.0.0.1:33844;21:06:18;0
2029;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:31:55;0
2030;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:12:02;0
2031;77;0;154;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:51462;21:03:11;0
2032;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:56612;21:42:27;0
2033;112;0;224;2022-05-02;10.0.0.1:47555;0.00;........;1;2;0;UDP;8.8.8.8:53;21:45:52;0
2034;75;0;150;2022-05-02;34.216.199.145:443;0.00;........;1;2;0;TCP;10.0.0.1:33844;21:25:52;0
2035;77;0;154;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:38991;21:52:27;0
2036;100;0;100;2022-05-02;10.0.0.1:9000;0.00;........;1;1;0;UDP;10.0.0.254:50487;21:15:48;0
2037;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:16:04;0
2038;147;0;294;2022-05-02;10.0.0.1:44597;0.00;........;1;2;0;UDP;8.8.8.8:53;21:09:23;0
2039;40;0;80;2022-05-02;52.85.218.46:443;0.00;........;1;2;0;TCP;192.168.209.130:52402;21:02:04;0
2040;80;0;160;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:47575;21:17:53;0
2041;77;0;154;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54480;21:32:29;0
2042;136;0;272;2022-05-02;10.0.0.1:54064;0.00;........;1;2;0;UDP;8.8.8.8:53;21:05:23;0
2043;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:44597;21:09:23;0
2044;60;0;120;2022-05-02;35.224.170.84:80;0.00;........;1;2;0;TCP;192.168.209.130:57718;21:08:16;0
2045;344;0;344;2022-05-02;255.255.255.255:67;0.00;........;1;1;0;UDP;192.168.209.1:68;21:56:24;0
2046;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:41591;21:07:52;0
2047;149;0;298;2022-05-02;10.0.0.1:57338;0.00;........;1;2;0;UDP;8.8.8.8:53;21:22:34;0
2048;61;0;61;2022-05-02;224.0.0.252:5355;0.00;........;1;1;0;UDP;192.168.209.1:60898;21:29:35;0
2049;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54748;21:19:25;0
2050;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:55:22;0
2051;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:45249;21:07:57;0
2052;229;0;229;2022-05-02;192.168.209.255:138;0.00;........;1;1;0;UDP;192.168.209.1:138;21:02:12;0
2053;77;0;154;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:44703;21:56:30;0
2054;147;0;294;2022-05-02;10.0.0.1:47401;0.00;........;1;2;0;UDP;8.8.8.8:53;21:30:58;0
2055;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:04:10;0
2056;101;0;202;2022-05-02;10.0.0.1:56712;0.00;........;1;2;0;UDP;8.8.8.8:53;21:50:45;0
2057;162;0;324;2022-05-02;10.0.0.1:52386;0.00;........;1;2;0;UDP;8.8.8.8:53;21:29:07;0
2058;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:17:01;0
2059;147;0;294;2022-05-02;10.0.0.1:53739;0.00;........;1;2;0;UDP;8.8.8.8:53;21:24:14;0
2060;147;0;294;2022-05-02;10.0.0.1:40031;0.00;........;1;2;0;UDP;8.8.8.8:53;21:33:28;0
2061;84;0;168;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:59554;21:16:09;0
2062;169;0;169;2022-05-02;224.0.0.251:5353;0.00;........;1;1;0;UDP;10.0.0.1:5353;21:52:56;0
2063;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:37109;21:59:45;0
2064;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54875;21:30:58;0
2065;149;0;298;2022-05-02;10.0.0.1:51097;0.00;........;1;2;0;UDP;8.8.8.8:53;21:08:14;0
2066;84;0;168;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:36878;21:09:25;0
2067;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:41551;21:14:10;0
2068;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:38398;21:42:27;0
2069;100;0;200;2022-05-02;10.0.0.1:44521;0.00;........;1;2;0;UDP;8.8.8.8:53;21:16:09;0
2070;112;0;224;2022-05-02;10.0.0.1:33185;0.00;........;1;2;0;UDP;8.8.8.8:53;21:45:59;0
2071;164;0;328;2022-05-02;10.0.0.1:38990;0.00;........;1;2;0;UDP;8.8.8.8:53;21:31:01;0
2072;100;0;200;2022-05-02;10.0.0.1:58236;0.00;........;1;2;0;UDP;8.8.8.8:53;21:32:27;0
2073;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54735;21:19:23;0
2074;167;0;334;2022-05-02;10.0.0.1:33844;0.00;........;1;2;0;TCP;34.216.199.145:443;21:06:18;0
2075;154;0;308;2022-05-02;10.0.0.1:54735;0.00;........;1;2;0;UDP;8.8.8.8:53;21:19:23;0
2076;85;0;170;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:41284;21:21:01;0
2077;40;0;80;2022-05-02;10.0.0.1:45334;0.00;........;1;2;0;TCP;34.122.121.32:80;21:41:54;0
2078;60;0;120;2022-05-02;34.117.237.239:443;0.00;........;1;2;0;TCP;192.168.209.130:44672;21:33:18;0
2079;229;0;229;2022-05-02;192.168.209.255:138;0.00;........;1;1;0;UDP;192.168.209.1:138;21:25:47;0
2080;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:49:46;0
2081;147;0;294;2022-05-02;10.0.0.1:37109;0.00;........;1;2;0;UDP;8.8.8.8:53;21:59:45;0
